date,category,title,article_count,clean_title,keywords
2025-06-26,total,"이재명 대통령, 차관급 5명 인선 단행",21,이재명 대통령 차관급 5명 인선 단행,"['이재명', '대통령', '인선', '단행']"
2025-06-25,total,"이재명 대통령, 6.25 전쟁 75주년 메시지로 ""평화가 안보"" 강조",50,이재명 대통령 6 25 전쟁 75주년 메시지로 평화가 안보 강조,"['이재명', '대통령', '전쟁', '메시지', '평화', '안보']"
2025-06-25,total,"아이오닉 5 N, 우수한 상품성 바탕 현대차 최초 ‘파이브스타 카’ 부문 선정",40,아이오닉 5 N 우수한 상품성 바탕 현대차 최초 파이브스타 카 부문 선정,"['아이오', '우수', '상품', '바탕 현', '대차', '파이브', '스타', '부문']"
2025-06-25,total,"SKT-리벨리온, 국산 AI 반도체-서비스 결합한 '소버린 AI' 실현 첫걸음",39,SKT 리벨리온 국산 AI 반도체 서비스 결합한 소버린 AI 실현 첫걸음,"['벨리', '국산', '반도체', '결합', '실현', '첫걸음', 'SKT', 'AI']"
2025-06-25,total,"삼성 자산운용, KODEX ETF 순자산 80조 돌파",32,삼성 자산운용 KODEX ETF 순자산 80조 돌파,"['삼성', '자산운용', '자산', 'KODEX', 'ETF']"
2025-06-25,total,"대리인단, 의견서 제출…""신중하고 현명한 판단 기대""",28,대리인단 의견서 제출 신중하고 현명한 판단 기대,"['대리인', '의견서', '신중', '현명', '판단']"
2025-06-25,total,"안철수 국민의힘 의원, 서울 부동산 가격 급등세 지적하며 정부 대책 촉구",25,안철수 국민의힘 의원 서울 부동산 가격 급등세 지적하며 정부 대책 촉구,"['안철수', '부동산', '급등세', '촉구']"
2025-06-25,total,"최태원 SK그룹 회장 차녀 남편, 美 중동 특수작전사령부 근무 중이란 공습 작전 참여",24,최태원 SK그룹 회장 차녀 남편 중동 특수작전사령부 근무 중이란 공습 작전 참여,"['최태원', 'SK그룹', '차녀', '남편', '중동', '특수작전', '사령부', '근무', '공습', '작전', 'SK']"
2025-06-25,total,"카카오, 2024 ESG 보고서 발간...AI 리스크 관리 체계 구축 등",23,카카오 2024 ESG 보고서 발간 AI 리스크 관리 체계 구축 등,"['카카오', '보고서', '발간', '리스크', '체계', 'ESG', 'AI']"
2025-06-25,total,"LS전선·LS마린솔루션, 한일 해저통신망 구축 프로젝트 참여",22,LS전선 LS마린솔루션 한일 해저통신망 구축 프로젝트 참여,"['LS전선', '마린', '솔루션', '한일', '해저', '통신망', 'LS']"
2025-06-25,total,"송미령 농림축산식품부 장관, '농망법' 표현 사과",21,송미령 농림축산식품부 장관 농망법 표현 사과,"['송미령', '농림', '축산', '식품', '표현', '사과']"
2025-06-24,total,미국 트럼프 대통령 이스라엘-이란 전면 휴전 합의 발표,64,미국 트럼프 대통령 이스라엘 이란 전면 휴전 합의 발표,"['미국', '트럼프', '대통령', '이스라엘', '이란', '전면', '휴전']"
2025-06-24,total,"연애 예능프로그램 '나는 솔로' 출연 30대 남성, 성폭행 혐의로 경찰에 구속",56,연애 예능프로그램 나는 솔로 출연 30대 남성 성폭행 혐의로 경찰에 구속,"['연애', '예능', '솔로', '출연', '30대', '남성', '성폭행']"
2025-06-24,total,"김성환 환경장관 후보, 기후
에너지부 신설 ""빠른 시일 내 방향 잡겠다""",36,김성환 환경장관 후보 기후 에너지부 신설 빠른 시일 내 방향 잡겠다,"['김성환', '환경', '기후', '에너지부', '신설', '시일']"
2025-06-24,total,김민석 국무총리 후보자 인사청문회에서 모두발언,28,김민석 국무총리 후보자 인사청문회에서 모두발언,"['김민석', '국무총리', '인사청문회', '모두', '발언']"
2025-06-24,total,"에버랜드, 국내 테마파크 최초 테이크아웃 음료 다회용 컵 사용",28,에버랜드 국내 테마파크 최초 테이크아웃 음료 다회용 컵 사용,"['에버랜드', '테마파크', '테이크아웃', '음료', '다회', '사용']"
2025-06-24,total,"대전시, 퀀텀 코리아 2025 참가해 양자산업 선도도시 경쟁력 홍보",26,대전시 퀀텀 코리아 2025 참가해 양자산업 선도도시 경쟁력 홍보,"['대전시', '퀀텀', '코리아', '선도', '도시', '경쟁력', '홍보']"
2025-06-24,total,"김부겸 국무총리 후보자, '국무총리직이 내 정치 인생의 마지막일 수도'",25,김부겸 국무총리 후보자 국무총리직이 내 정치 인생의 마지막일 수도,"['김부겸', '국무총리', '정치', '인생', '마지막']"
2025-06-24,total,"경기도, 스타트업 생태계 활성화 나섰다",23,경기도 스타트업 생태계 활성화 나섰다,"['경기도', '스타트', '생태계']"
2025-06-24,total,"경북도, 지역사랑상품권 국비 547억원 확보…골목상권 온기 기대",23,경북도 지역사랑상품권 국비 547억원 확보 골목상권 온기 기대,"['사랑', '상품권', '골목', '상권', '온기']"
2025-06-24,total,전남 농수산식품 수출 3억5000만 달러…28개월 연속 늘어,23,전남 농수산식품 수출 3억5000만 달러 28개월 연속 늘어,"['전남', '농수산', '식품']"
2025-06-23,total,"이재명 대통령, 국방부 등 11개 부처 장관 후보자 지명",65,이재명 대통령 국방부 등 11개 부처 장관 후보자 지명,"['이재명', '대통령', '국방부', '부처']"
2025-06-23,total,"이재명 대통령, 나토 정상회의 불참 결정",31,이재명 대통령 나토 정상회의 불참 결정,"['이재명', '대통령', '나토', '정상']"
2025-06-23,total,"김용현 측 ""중앙지법 형사34부 전원 기피신청""",29,김용현 측 중앙지법 형사34부 전원 기피신청,"['김용현', '중앙', '지법', '형사', '전원', '기피']"
2025-06-23,total,"방탄소년단 슈가, 세브란스병원에 50억 기부해 자폐스펙트럼장애 소아·청소년 치료센터 건립",27,방탄소년단 슈가 세브란스병원에 50억 기부해 자폐스펙트럼장애 소아 청소년 치료센터 건립,"['방탄소년단', '슈가', '세브란스병원', '스펙트럼', '장애', '소아', '청소년', '치료', '건립']"
2025-06-23,total,"금융당국, 중동 정세 불안으로 국내 증시 변동성 커질 가능성 대비 긴급 대응 나서",26,금융당국 중동 정세 불안으로 국내 증시 변동성 커질 가능성 대비 긴급 대응 나서,"['당국', '중동', '정세']"
2025-06-23,total,"법정관리 티몬, 회생계획안 강제인가…오아시스 인수는 확정",25,법정관리 티몬 회생계획안 강제인가 오아시스 인수는 확정,"['법정', '티몬', '회생', '계획안', '강제', '오아시스']"
2025-06-23,total,"충남 벤처, 세계시장 진출 길 연다",24,충남 벤처 세계시장 진출 길 연다,"['충남', '벤처', '세계']"
2025-06-23,total,3분기 전기요금 동결…전기료 인하는 무산,23,3분기 전기요금 동결 전기료 인하는 무산,"['전기', '요금', '동결', '전기료', '무산']"
2025-06-23,total,새로운 지역문화 자원 발굴하는 로컬 콘텐츠 기업 5곳 선정,22,새로운 지역문화 자원 발굴하는 로컬 콘텐츠 기업 5곳 선정,"['문화', '자원', '발굴', '로컬', '콘텐츠']"
2025-06-23,total,"김민석 국무총리 후보자, 출판기념회에서 수억 원대 현금 받았다고 사실상 자백",21,김민석 국무총리 후보자 출판기념회에서 수억 원대 현금 받았다고 사실상 자백,"['김민석', '국무총리', '출판', '기념회', '현금', '자백']"
2025-07-04,total,"김건희 특검팀, 이응근 삼부토건 전 대표 소환 조사",108,김건희 특검팀 이응근 삼부토건 전 대표 소환 조사,"['김건희', '특검', '이응', '삼부', '토건']"
2025-07-04,total,"정부, 위약금 면제 결정에 SKT 긴장",98,정부 위약금 면제 결정에 SKT 긴장,"['위약금', '면제', '긴장', 'SKT']"
2025-07-04,total,"이재명 대통령, 김민석 국무총리 등 7명 임명장 수여",86,이재명 대통령 김민석 국무총리 등 7명 임명장 수여,"['이재명', '대통령', '김민석', '국무총리', '명장']"
2025-07-04,total,"우리 군, 군사분계선 넘어온 북한 주민 1명 신병 확보",73,우리 군 군사분계선 넘어온 북한 주민 1명 신병 확보,"['군사분계선', '북한', '주민', '신병']"
2025-07-04,total,"부산시, 아파트 화재 재발 방지 대책 마련",73,부산시 아파트 화재 재발 방지 대책 마련,"['부산시', '아파트', '화재', '재발', '방지']"
2025-07-04,total,"與, 추경 단독처리 예고… 4일 예결위 전체회의 상정",60,추경 단독처리 예고 4일 예결위 전체회의 상정,"['추경', '처리', '예고', '예결']"
2025-07-04,total,"국민의힘, 대통령실 특활비 증액 요구 비판",53,국민의힘 대통령실 특활비 증액 요구 비판,"['대통령', '특활', '증액', '요구']"
2025-07-04,total,"트럼프, 주요국에 상호관세율 서한 발송…최대 70%까지 할듯",51,트럼프 주요국에 상호관세율 서한 발송 최대 70 까지 할듯,"['트럼프', '주요국', '상호', '관세', '서한', '발송']"
2025-07-04,total,임은정·정진우 검찰 개혁 취임사,47,임은정 정진우 검찰 개혁 취임사,"['임은정', '정진우', '개혁', '취임사']"
2025-07-04,total,"걸스데이 출신 방민아, 배우 온주완과 결혼",42,걸스데이 출신 방민아 배우 온주완과 결혼,"['걸스데이', '출신', '민아', '배우', '온주완', '결혼']"
2025-07-03,total,"김민석 국무총리 후보자, 임명동의안 국회 통과",151,김민석 국무총리 후보자 임명동의안 국회 통과,"['김민석', '국무총리', '명동', '의안', '통과']"
2025-07-03,total,"與, '이재명 대통령 취임 30일 기자회견' 긍정 평가 vs 野, '자화자찬뿐', 엇갈린 반응",113,이재명 대통령 취임 30일 기자회견 긍정 평가 vs 자화자찬뿐 엇갈린 반응,"['이재명', '대통령', '취임', '기자회견', '긍정', '자화자찬', 'VS']"
2025-07-03,total,"조은석 특검, 김주현·김성훈 전 수석 소환조사…계엄해제 과정 등 확인",74,조은석 특검 김주현 김성훈 전 수석 소환조사 계엄해제 과정 등 확인,"['조은', '특검', '김주현', '김성훈', '수석', '계엄', '해제', '과정', '확인']"
2025-07-03,total,상법 개정안 통과에 경제계 '아쉬움',57,상법 개정안 통과에 경제계 아쉬움,"['상법', '개정안', '통과', '아쉬움']"
2025-07-03,total,"삼성전자서비스·LG전자, 서비스품질 평가 나란히 1위",48,삼성전자서비스 LG전자 서비스품질 평가 나란히 1위,"['삼성전자서비스', 'LG전자', '품질', 'LG']"
2025-07-03,total,"김건희 여사 의혹수사, 삼부토건 주가조작 의혹이 1호 수사대상",46,김건희 여사 의혹수사 삼부토건 주가조작 의혹이 1호 수사대상,"['김건희', '삼부', '토건', '주가조작']"
2025-07-03,total,"이재명 대통령, 야 5당 지도부와 오찬 회동 진행",45,이재명 대통령 야 5당 지도부와 오찬 회동 진행,"['이재명', '대통령', '지도부']"
2025-07-03,total,"SK텔레콤·KT, 자체 개발 거대언어모델(LLM) 오픈소스 공개",44,SK텔레콤 KT 자체 개발 거대언어모델 LLM 오픈소스 공개,"['SK텔레콤', '거대', '언어', '모델', '소스', 'SK', 'KT', 'LLM']"
2025-07-03,total,"국민의힘, 야당의 대통령실 특활비 부활에 맹폭",41,국민의힘 야당의 대통령실 특활비 부활에 맹폭,"['대통령', '특활', '부활']"
2025-07-03,total,"이재명 대통령, 의정 갈등 해결 위해 대화와 타협 필요 강조",36,이재명 대통령 의정 갈등 해결 위해 대화와 타협 필요 강조,"['이재명', '대통령', '의정', '대화', '타협']"
2025-07-02,total,"내란특검, 한덕수 전 국무총리 소환 조사",48,내란특검 한덕수 전 국무총리 소환 조사,"['내란', '특검', '한덕수', '국무총리']"
2025-07-02,total,"삼성전자, 다음달 31일까지 삼성 아트 스토어를 통해 '슈퍼맨' 아트 워크 10점 무료 공개",34,삼성전자 다음달 31일까지 삼성 아트 스토어를 통해 슈퍼맨 아트 워크 10점 무료 공개,"['삼성전자', '삼성', '아트', '스토어', '슈퍼맨', '워크', '무료']"
2025-07-02,total,"국민의힘 혁신위원장 내정…송언석에 혁신위 제안, 당권 대신 당 혁신 선택",28,국민의힘 혁신위원장 내정 송언석에 혁신위 제안 당권 대신 당 혁신 선택,"['송어', '제안', '대신', '선택']"
2025-07-02,total,"포스코그룹, 2024 지속가능경영보고서 발간",28,포스코그룹 2024 지속가능경영보고서 발간,"['포스코그룹', '보고서', '발간']"
2025-07-02,total,"전남, 인공태양 연구시설 유치 총력",27,전남 인공태양 연구시설 유치 총력,"['전남', '인공', '태양', '시설', '유치', '총력']"
2025-07-02,total,"대형 SUV, 강원 영동고속도로 휴게소 식당 돌진…16명 다쳐",26,대형 SUV 강원 영동고속도로 휴게소 식당 돌진 16명 다쳐,"['강원', '영동', '고속도로 휴게소', '식당', '돌진', 'SUV']"
2025-07-02,total,글로벌 경제 불확실성 확대로 KRX 금 시장 거래량 사상 최대,25,글로벌 경제 불확실성 확대로 KRX 금 시장 거래량 사상 최대,"['불확실성', '거래량', 'KRX']"
2025-07-02,total,"사의 밝힌 심우정 검찰총장 '국가의 백년대계로서 형사사법 시스템 설계돼야""",25,사의 밝힌 심우정 검찰총장 국가의 백년대계로서 형사사법 시스템 설계돼야,"['우정', '총장', '국가', '백년대계', '형사', '사법', '설계']"
2025-07-02,total,11세 김연우 군의 뇌사 장기기증...3명에 새 생명 선물하고 하늘나라로,22,11세 김연우 군의 뇌사 장기기증 3명에 새 생명 선물하고 하늘나라로,"['김연우', '뇌사', '장기', '기증', '생명', '선물', '하늘나라']"
2025-07-02,total,"LG유플러스, 중소기업 제품 오프라인 판매 지원",22,LG유플러스 중소기업 제품 오프라인 판매 지원,"['LG유플러스', '제품', 'LG']"
