date,category,title,article_count
2025-10-14,total,"현대, 문화 및 스포츠 이벤트 풍성 개최",40
2025-10-14,total,"정부, 부동산 감독 조직 신설 등 안정 대책 발표 예정",39
2025-10-14,total,"삼성전자, 메모리 시장 1위 탈환",38
2025-10-14,total,12·3 비상계엄 관련 합참의장 사과 및 정치적 논란,36
2025-10-14,total,플랫폼 기업 대표들 국정감사 참석,36
2025-10-14,total,"양평 공무원 사망, 강압 수사 논란",35
2025-10-14,total,서울 지하철 5호선 방화범 1심 징역 12년,32
2025-10-13,total,조희대 대법원장 국감 출석 논란,127
2025-10-13,total,"구 부총리, 외환보유고 한계 및 대미 투자 재원 설명",70
2025-10-13,total,캄보디아 실종·납치 신고 잇따라,61
2025-10-13,total,캄보디아에서 한국인 대상 범죄 대응,43
2025-10-13,total,"10월 수출 감소세 속 일평균 증가, 관광지 성황",41
2025-10-13,total,국정감사에서 AI 생성 허위 자료 논란,39
2025-10-13,total,트럼프 대통령 APEC 불참 가능성 시사,39
2025-10-13,total,양평 공무원 사망 사건 부검 결과 및 특검 대응,37
2025-10-13,total,"미래에셋, 브룩필드 상대 소송 승소",37
2025-10-13,total,의정부 아파트 흉기 사건 발생,36
2025-10-24,total,시진핑 주석 한국 국빈 방문 및 APEC 정상회담 예정,49
2025-10-24,total,강호동 농협중앙회장 사과 및 국정감사 발언 요지,31
2025-10-24,total,"법무부, 관봉권·쿠팡 의혹 상설특검 수사 결정",31
2025-10-24,total,"삼성·서울우유·신안군, 지속 가능한 미래 실현 기여",28
2025-10-24,total,"이재명 대통령, 지역균형발전 강조",26
2025-10-24,total,"오세훈, 정청래에 부동산 정책 비판",25
2025-10-24,total,"장인화 포스코 회장, 밴플리트상 수상",25
2025-10-24,total,"코오롱그룹, 미래성장 위한 임원 인사 단행",25
2025-10-24,total,"셀트리온, CPHI 2025 참가",24
2025-10-24,total,한전-한수원 분쟁 방안 모색 중,22
2025-10-23,total,"국민의힘, 부동산 대책 비판",73
2025-10-23,total,"한국은행, 기준금리 3연속 동결",52
2025-10-23,total,정치 브로커 명태균 국정감사 증인 출석,45
2025-10-23,total,"LG유플러스, 서버 해킹 신고",44
2025-10-23,total,"BS그룹과 IBK투자증권, 다각적 협력 체결",37
2025-10-23,total,한미 관세협상 타결 전망 및 APEC 정상회의 기대,34
2025-10-23,total,임성근 전 해병대 사단장 구속심사 진행,33
2025-10-23,total,전북 청년 창업박람회 개최,32
2025-10-23,total,APEC 재무·구조개혁장관회의 성공적 마무리,32
2025-10-23,total,교촌치킨 순살 메뉴 원상복구 결정,31
2025-10-22,total,캄보디아 납치·감금 사건 경고등,68
2025-10-22,total,"북한, APEC 앞두고 미사일 발사",63
2025-10-22,total,"장동혁 대표, 중소기업계 노동현안 해결 강조",52
2025-10-22,total,"보험개발원, 미래 모빌리티 수리기술 연구 강화",52
2025-10-22,total,포스코이앤씨의 조경 디자인 성과,41
2025-10-22,total,경북-포스코 혁신 펀드 출범,36
2025-10-22,total,"한미 관세협상, APEC 전 완전 타결 목표",36
2025-10-22,total,"유류세 인하 2개월 연장, 인하율 축소",30
2025-10-22,total,노쇼 위약금 기준 대폭 상향,29
2025-10-22,total,"이경규, 약물 복용 운전 혐의로 약식기소",29
2025-10-21,total,캄보디아에서 송환된 한국인 피의자와 시신 발견,82
2025-10-21,total,"이찬진 원장, 스튜어드십코드와 다주택 논란",45
2025-10-21,total,일본 첫 여성 총리 다카이치 사나에 취임,37
2025-10-21,total,경찰 권한과 국민 신뢰 논의,37
2025-10-21,total,스마트비즈엑스포 2025 개최,36
2025-10-21,total,주식관련사채 행사 건수 증가,36
2025-10-21,total,"대한항공, 3분기 실적 부진",35
2025-10-21,total,경기도 국정감사에서 김현지 실장 논란,35
2025-10-21,total,과방위 국정감사 현장,34
2025-10-21,total,10월 1~20일 수출 동향,34
2025-10-20,total,캄보디아에서 살해된 한국인 대학생 부검 결과,72
2025-10-20,total,김동연 도지사와 부동산 대책 논란,70
2025-10-20,total,"이재명 대통령, 방위산업 4대강국 비전 제시",67
2025-10-20,total,부총리 간 협력 강화로 AI 대전환 가속화,41
2025-10-20,total,인천공항에서 캄보디아행 출국 제지 및 범죄 조사 진행,40
2025-10-20,total,"한국은행 총재, 한미 통화스와프 검토 부인",34
2025-10-20,total,김현지 실장 관련 여야 격론,33
2025-10-20,total,"민중기 특검, 미공개정보 주식거래 의혹 부인",30
2025-10-20,total,대전 초등생 살해 교사 무기징역 선고,30
2025-10-20,total,"배우 박진주, 11월 결혼 발표",30
2025-10-31,total,AI 클라우드 도입과 투자 협력 강화,213
2025-10-31,total,"LG화학, 3분기 영업이익 증가",163
2025-10-31,total,"이재명 대통령, APEC에서 칠레 대통령·엔비디아 CEO와 회동",57
2025-10-31,total,LG이노텍 등 4개사 동반성장지수 최우수,51
2025-10-31,total,"LG전자와 엔비디아, 차세대 AI 기술 협력",47
2025-10-31,total,"두산-엔비디아, 피지컬 AI 협력 강화",44
2025-10-31,total,APEC 정상회의 환영 만찬 개최,38
2025-10-31,total,"삼성전자, AI 반도체 팩토리 추진",36
2025-10-31,total,"윤석열 전 대통령, 비화폰 기록 삭제 지시 혐의 반박",30
2025-10-31,total,"송명준 HD현대 사장, 회계의 날 국무총리 표창 수상",30
2025-10-30,total,한미 관세협상 극적 타결,252
2025-10-30,total,"한미 관세협상 타결, 산업계 환영",119
2025-10-30,total,"뉴진스, 어도어와의 전속계약 소송 패소",90
2025-10-30,total,SK 그룹 신임 사장단 인사 발표,64
2025-10-30,total,"동물보호단체, 푸바오 판다 한국 귀환 촉구",50
2025-10-30,total,HD현대마린솔루션 3분기 첫 매출 5000억 돌파,48
2025-10-30,total,"정성호 장관, 대통령 연임제 개헌 논의",43
2025-10-30,total,트럼프 “한국 핵추진 잠수함 건조 승인”,43
2025-10-30,total,"트럼프 대통령, 이재명 대통령에게 야구 배트·공 선물",39
2025-10-30,total,"한-캐나다, 국방 협력 파트너십 체결",39
2025-10-29,total,"백악관, 한미 정상회담 영상 제목 오기",182
2025-10-29,total,이재명-트럼프 정상회담,171
2025-10-29,total,이태원 참사 3주기 기억식 개최,92
2025-10-29,total,"한미 정상회담, 식탁 외교로 황금 동맹 강조",68
2025-10-29,total,"한미 정상회담, 최고 예우로 동맹 강화",46
2025-10-29,total,"한미, 첨단 기술 협력 강화 업무협약 체결",40
2025-10-29,total,"이창용, 서울 오피스 주택 전환 필요성 강조",37
2025-10-29,total,"삼성, 극한 환경 적응 HVAC 테스트 랩 설립",36
2025-10-29,total,"우리금융, 차기 회장 선임 절차 시작",36
2025-10-29,total,제1회 글로벌도시관광서밋 성공적 마무리,34
2025-10-28,total,"미일 정상회담, 트럼프 맞춤형 환대 전략 전개",58
2025-10-28,total,서울 강북구 식당 살인 사건,43
2025-10-28,total,"트럼프 대통령 방한, 이재명 경주 금관 선물",38
2025-10-28,total,젠슨 황과 한국 재계 대표 회동,38
2025-10-28,total,"GS칼텍스, APEC CEO 서밋 참가",31
2025-10-28,total,"LG-SK-GRC, AI 데이터센터 액침냉각 사업 협력",30
2025-10-28,total,"정동영, '평화적 두 국가론' 발언 수정",28
2025-10-28,total,"현대글로비스, 부산 복합물류센터 투자",28
2025-10-28,total,"장나라·정해인·태연, 저축 나눔 공로 정부 표창",27
2025-10-28,total,"박수현, 최민희 축의금 논란 두둔",27
2025-10-27,total,캄보디아 범죄 대응 강화,143
2025-10-27,total,"이진숙 전 위원장, 경찰 조사 후 입장 밝혀",40
2025-10-27,total,"내란특검, 황교안 전 총리 주거지 압수수색 시도",39
2025-10-27,total,"SK하이닉스, 새 D램 공장 M15X 장비 반입 시작",38
2025-10-27,total,신한라이프와 삼성증권의 특별 행사,35
2025-10-27,total,글로벌 사모시장 전망 및 롯데바이오로직스 CPHI 참가 소식,33
2025-10-27,total,ETF 순자산 급증과 AI 전력 투자 열풍,32
2025-10-27,total,"한-아세안 정상회의, 협력 강화 의지 재확인",32
2025-10-27,total,최민희 의원 딸 결혼식 축의금 논란,31
2025-10-27,total,이억원 금융위원장 갭투자 의혹 해명,30
2025-11-07,total,울산 화력발전소 붕괴사고 수습 현황,77
2025-11-07,total,"내란 특검, 조태용 전 국정원장에 구속영장 청구",66
2025-11-07,total,"북한, 단거리 탄도미사일 발사",46
2025-11-07,total,한미 조인트 팩트시트 발표 지연,36
2025-11-07,total,"삼성전자, 사업지원실 개편 및 인사 발표",36
2025-11-07,total,김철수 적십자 회장 인종차별 논란 사퇴,35
2025-11-07,total,"LG전자, LG트윈스 우승 기념 할인전 진행",28
2025-11-07,total,"정부, 종묘 앞 고층 건물 개발 규제 강력 반발",25
2025-11-07,total,"삼성그룹 사업지원TF, 정식 사업지원실로 개편",24
2025-11-07,total,"국민의힘, 김현지 실장 국감 불출석 강력 비판",23
2025-11-06,total,"이재명 대통령, 울산 발전소서 구조물 붕괴 사고 보고받고 인명 구조 지시",101
2025-11-06,total,"LG전자·LG에너지솔루션, CES 2026 혁신상 수상",66
2025-11-06,total,국회 운영위 국정감사 파행,63
2025-11-06,total,"국내 기업들, CES 2026 혁신상 다수 수상",56
2025-11-06,total,중소기업 지원 및 금융·기술 협력 행사 개최,51
2025-11-06,total,서울시 개발 규제 완화 조례 유효,49
2025-11-06,total,"네이버, '에이전트 N'으로 AI 전략 확장",39
2025-11-06,total,KB자산운용과 신한투자증권의 투자 세미나,39
2025-11-06,total,KT 무단 소액결제 사건 파문,38
2025-11-06,total,"이재명 대통령, 김현지 실장 국회 출석 대기 지시",33
2025-11-05,total,"한화솔루션, 3분기 매출 성장·적자 축소",43
2025-11-05,total,포스코 작업장 기체 흡입 사고 발생,42
2025-11-05,total,"한화그룹 회장, 한화이글스 준우승 기념 오렌지색 휴대전화 선물",41
2025-11-05,total,서울시 주거비 부담 완화 정책 확대,40
2025-11-05,total,충남도 내년 예산 12조 4628억 원 편성,34
2025-11-05,total,"LH-삼성, AI 가전 적용 모듈러 주택 공개",32
2025-11-05,total,"부산, 분산에너지 특화지역 지정",32
2025-11-05,total,"정부, YTN 포함 공공자산 매각 전수조사 실시",30
2025-11-05,total,RAD KOREA WEEK 2025 개막,30
2025-11-05,total,"LX인터내셔널, 구혁서 부사장 신임 대표이사 내정",27
2025-11-04,total,"국민의힘, 이재명 대통령 시정연설 보이콧",197
2025-11-04,total,포항·광양·당진 철강 관세 공동 대응,46
2025-11-04,total,"한미안보협의회의, 핵잠 도입·전작권 전환 논의",43
2025-11-04,total,강동구 재개발 조합 사무실 흉기 난동 사건 발생,42
2025-11-04,total,북한 외교 원로 김영남 전 상임위원장 사망,42
2025-11-04,total,미국주식 주간거래 재개,39
2025-11-04,total,"NH투자증권, 임원 주식매매 전면 금지",38
2025-11-04,total,"이재명 대통령, 공기업 민영화 절차 개선 지시",37
2025-11-04,total,SK텔레콤 개인정보 유출 피해자 배상 권고,35
2025-11-04,total,"이재명 대통령, APEC 외교 성공 강조 및 예산안 협조 촉구",35
2025-11-03,total,"대통령실, 재판중지법 '불필요한 법안' 공식화",79
2025-11-03,total,"KG모빌리티, 현대차 등 10월 판매 동향",62
2025-11-03,total,"한미 2000억 달러 투자, 국내 기업 우선권 부여",38
2025-11-03,total,"경찰, 캄보디아 사건 등 24건 수사 중",36
2025-11-03,total,"경기도, 2026년 본예산 39조9046억 원 편성",35
2025-11-03,total,"권성동 의원, 통일교 자금 수수 혐의 첫 재판서 부인",34
2025-11-03,total,SOL 조선TOP3플러스 순자산 2조 돌파,34
2025-11-03,total,국산화 혁신 위성 5호기 성공적 발사,31
2025-11-03,total,"올해 독감 유행, 10년 만에 최악 전망",31
2025-11-03,total,"성남시·한전KPS·현대오토에버, 혁신 및 품질 평가서 수상",30
2025-11-14,total,"삼양컴텍·셀트리온제약, 3분기 호실적 달성",196
2025-11-14,total,한미 협상 '조인트 팩트시트' 발표 후 반응,141
2025-11-14,total,CJ·다날 3분기 실적 발표,69
2025-11-14,total,"기아 PBV 전용 공장 준공, 화성시 미래 모빌리티 허브로 도약",48
2025-11-14,total,노만석 검찰총장 직무대행 퇴임,48
2025-11-14,total,한미 의약품 관세 15% 이하 확정,39
2025-11-14,total,"한미, 3500억 달러 전략적 투자 MOU 체결",35
2025-11-14,total,"BGF그룹, 글로벌 경쟁력 강화 조직 개편",32
2025-11-14,total,"정부, 환율 안정을 위한 적극적 대응 예고",32
2025-11-14,total,효성ITX-요꼬가와전기 MOU 및 효성-메르세데스 협력 강화,28
2025-11-13,total,수능 결시 학생 수색 후 무사 발견,122
2025-11-13,total,HD현대·인도 정부 협력 확대,64
2025-11-13,total,2026학년도 수능 난이도 및 주요 특징,53
2025-11-13,total,2025 수능 수험생 대상 특별 할인 이벤트,53
2025-11-13,total,"이재명 대통령, 6대 분야 구조개혁 추진",43
2025-11-13,total,KB·삼성 운용사 펀드 성장세 주목,42
2025-11-13,total,부천 재래시장 트럭 돌진 사고,41
2025-11-13,total,"2026학년도 수능 수학, 지난해와 비슷하거나 다소 어려워",41
2025-11-13,total,"경기도, 캠프그리브스 전시 및 전세 프로젝트 성과 발표",33
2025-11-13,total,"울산화력발전소 붕괴사고, 7일 만에 공식 사과",31
2025-11-12,total,"황교안 전 총리, 내란 혐의 체포 후 진술 거부",59
2025-11-12,total,소상공인 경기동향지수 최고치 및 지원 확대,46
2025-11-12,total,풀리오·대신송촌재단 사회공헌 활동,41
2025-11-12,total,"한덕수 전 총리 내란 재판, 내년 1월 선고 예정",36
2025-11-12,total,10월 고용률 상승 속 청년층 고용 부진 지속,33
2025-11-12,total,봉화 양수발전소 예타 대상 선정,29
2025-11-12,total,"파두, AI 데이터센터 SSD 수요 증가로 매출 2.5배 성장",29
2025-11-12,total,"민주당, 대장동 항소 포기 반발 검사에 엄정 대응 강조",28
2025-11-12,total,"포스코홀딩스, 호주·아르헨티나 리튬 자원 확보에 1조1천억 투자",28
2025-11-12,total,노만석 검찰총장 직무대행 사퇴 압박 속 침묵,27
2025-11-11,total,삼성증권 등 주요 기업 3분기 실적 발표,83
2025-11-11,total,2026학년도 수능 대비 특별 수송 및 지원 대책,79
2025-11-11,total,"헌법존중 정부혁신 TF, 12·3 비상계엄 관련 공직자 조사",75
